UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_r	tib_ant_r
   5171.00000000	    103.42000000	      0.02539767	      0.09261394
   5172.00000000	    103.44000000	      0.02690030	      0.09042835
   5173.00000000	    103.46000000	      0.02878288	      0.08789075
   5174.00000000	    103.48000000	      0.03102337	      0.08503598
   5175.00000000	    103.50000000	      0.03357010	      0.08191172
   5176.00000000	    103.52000000	      0.03634992	      0.07857859
   5177.00000000	    103.54000000	      0.03927751	      0.07510901
   5178.00000000	    103.56000000	      0.04226292	      0.07158493
   5179.00000000	    103.58000000	      0.04521670	      0.06809439
   5180.00000000	    103.60000000	      0.04805356	      0.06472728
   5181.00000000	    103.62000000	      0.05069662	      0.06157049
   5182.00000000	    103.64000000	      0.05305052	      0.05870298
   5183.00000000	    103.66000000	      0.05508452	      0.05619131
   5184.00000000	    103.68000000	      0.05676512	      0.05408651
   5185.00000000	    103.70000000	      0.05807568	      0.05242310
   5186.00000000	    103.72000000	      0.05901248	      0.05122068
   5187.00000000	    103.74000000	      0.05957890	      0.05048775
   5188.00000000	    103.76000000	      0.05977982	      0.05022665
   5189.00000000	    103.78000000	      0.05961751	      0.05043762
   5190.00000000	    103.80000000	      0.05909012	      0.05112049
   5191.00000000	    103.82000000	      0.05819288	      0.05227331
   5192.00000000	    103.84000000	      0.05692201	      0.05388846
   5193.00000000	    103.86000000	      0.05528018	      0.05594774
   5194.00000000	    103.88000000	      0.05328244	      0.05841834
   5195.00000000	    103.90000000	      0.05096037	      0.06125096
   5196.00000000	    103.92000000	      0.04834466	      0.06438059
   5197.00000000	    103.94000000	      0.04552494	      0.06772940
   5198.00000000	    103.96000000	      0.04257964	      0.07121109
   5199.00000000	    103.98000000	      0.03959339	      0.07473585
   5200.00000000	    104.00000000	      0.03665536	      0.07821525
   5201.00000000	    104.02000000	      0.03385566	      0.08156650
   5202.00000000	    104.04000000	      0.03128042	      0.08471603
   5203.00000000	    104.06000000	      0.02900450	      0.08760191
   5204.00000000	    104.08000000	      0.02708230	      0.09017507
   5205.00000000	    104.10000000	      0.02553927	      0.09239933
   5206.00000000	    104.12000000	      0.02436836	      0.09425027
   5207.00000000	    104.14000000	      0.02353672	      0.09571322
   5208.00000000	    104.16000000	      0.02299987	      0.09678069
   5209.00000000	    104.18000000	      0.02269661	      0.09744979
   5210.00000000	    104.20000000	      0.02258173	      0.09771990
   5211.00000000	    104.22000000	      0.02263599	      0.09759103
   5212.00000000	    104.24000000	      0.02286864	      0.09706315
   5213.00000000	    104.26000000	      0.02331625	      0.09613652
   5214.00000000	    104.28000000	      0.02403711	      0.09481300
   5215.00000000	    104.30000000	      0.02508354	      0.09309816
   5216.00000000	    104.32000000	      0.02649242	      0.09100381
   5217.00000000	    104.34000000	      0.02828164	      0.08855066
   5218.00000000	    104.36000000	      0.03043723	      0.08577054
   5219.00000000	    104.38000000	      0.03291422	      0.08270790
   5220.00000000	    104.40000000	      0.03564391	      0.07942020
   5221.00000000	    104.42000000	      0.03854319	      0.07597712
   5222.00000000	    104.44000000	      0.04152270	      0.07245851
   5223.00000000	    104.46000000	      0.04449248	      0.06895127
   5224.00000000	    104.48000000	      0.04736591	      0.06554527
   5225.00000000	    104.50000000	      0.05006947	      0.06232862
   5226.00000000	    104.52000000	      0.05249537	      0.05938268
   5227.00000000	    104.54000000	      0.05461246	      0.05677745
   5228.00000000	    104.56000000	      0.05638279	      0.05456798
   5229.00000000	    104.58000000	      0.05778580	      0.05279285
   5230.00000000	    104.60000000	      0.05881507	      0.05147505
   5231.00000000	    104.62000000	      0.05947278	      0.05062542
   5232.00000000	    104.64000000	      0.05976390	      0.05024736
   5233.00000000	    104.66000000	      0.05969161	      0.05034135
   5234.00000000	    104.68000000	      0.05925506	      0.05090735
   5235.00000000	    104.70000000	      0.05844995	      0.05194413
   5236.00000000	    104.72000000	      0.05727176	      0.05344593
   5237.00000000	    104.74000000	      0.05572102	      0.05539760
   5238.00000000	    104.76000000	      0.05380921	      0.05777022
   5239.00000000	    104.78000000	      0.05156358	      0.06051863
   5240.00000000	    104.80000000	      0.04901483	      0.06358149
   5241.00000000	    104.82000000	      0.04623847	      0.06688378
   5242.00000000	    104.84000000	      0.04331664	      0.07034086
   5243.00000000	    104.86000000	      0.04033235	      0.07386333
   5244.00000000	    104.88000000	      0.03737394	      0.07736196
   5245.00000000	    104.90000000	      0.03453168	      0.08075223
   5246.00000000	    104.92000000	      0.03189327	      0.08395800
   5247.00000000	    104.94000000	      0.02953716	      0.08691429
   5248.00000000	    104.96000000	      0.02752370	      0.08956880
   5249.00000000	    104.98000000	      0.02588612	      0.09188222
   5250.00000000	    105.00000000	      0.02462534	      0.09382737
   5251.00000000	    105.02000000	      0.02371299	      0.09538738
   5252.00000000	    105.04000000	      0.02310889	      0.09655325
   5253.00000000	    105.06000000	      0.02275285	      0.09732118
   5254.00000000	    105.08000000	      0.02259416	      0.09769015
   5255.00000000	    105.10000000	      0.02260676	      0.09766014
   5256.00000000	    105.12000000	      0.02279281	      0.09723114
   5257.00000000	    105.14000000	      0.02318241	      0.09640323
   5258.00000000	    105.16000000	      0.02382936	      0.09517773
   5259.00000000	    105.18000000	      0.02479179	      0.09355903
   5260.00000000	    105.20000000	      0.02610805	      0.09155718
   5261.00000000	    105.22000000	      0.02780305	      0.08919043
   5262.00000000	    105.24000000	      0.02987093	      0.08648769
   5263.00000000	    105.26000000	      0.03227392	      0.08349021
   5264.00000000	    105.28000000	      0.03494834	      0.08025223
   5265.00000000	    105.30000000	      0.03781380	      0.07684055
   5266.00000000	    105.32000000	      0.04078186	      0.07333277
   5267.00000000	    105.34000000	      0.04376231	      0.06981438
   5268.00000000	    105.36000000	      0.04666738	      0.06637493
   5269.00000000	    105.38000000	      0.04941517	      0.06310343
   5270.00000000	    105.40000000	      0.05192118	      0.06008338
   5271.00000000	    105.42000000	      0.05411903	      0.05738797
   5272.00000000	    105.44000000	      0.05597783	      0.05507620
   5273.00000000	    105.46000000	      0.05747292	      0.05319074
   5274.00000000	    105.48000000	      0.05859483	      0.05175821
   5275.00000000	    105.50000000	      0.05934416	      0.05079205
   5276.00000000	    105.52000000	      0.05972570	      0.05029704
   5277.00000000	    105.54000000	      0.05974337	      0.05027407
   5278.00000000	    105.56000000	      0.05939738	      0.05072313
   5279.00000000	    105.58000000	      0.05868408	      0.05164355
   5280.00000000	    105.60000000	      0.05759858	      0.05303108
   5281.00000000	    105.62000000	      0.05613961	      0.05487338
   5282.00000000	    105.64000000	      0.05431540	      0.05714526
   5283.00000000	    105.66000000	      0.05214898	      0.05980566
   5284.00000000	    105.68000000	      0.04967145	      0.06279713
   5285.00000000	    105.70000000	      0.04694303	      0.06604769
   5286.00000000	    105.72000000	      0.04404979	      0.06947464
   5287.00000000	    105.74000000	      0.04107289	      0.07298931
   5288.00000000	    105.76000000	      0.03809967	      0.07650198
   5289.00000000	    105.78000000	      0.03522026	      0.07992658
   5290.00000000	    105.80000000	      0.03252353	      0.08318459
   5291.00000000	    105.82000000	      0.03009098	      0.08620808
   5292.00000000	    105.84000000	      0.02798834	      0.08894153
   5293.00000000	    105.86000000	      0.02625625	      0.09134244
   5294.00000000	    105.88000000	      0.02490377	      0.09338077
   5295.00000000	    105.90000000	      0.02390863	      0.09503732
   5296.00000000	    105.92000000	      0.02323306	      0.09630136
   5297.00000000	    105.94000000	      0.02282108	      0.09716806
   5298.00000000	    105.96000000	      0.02261698	      0.09763591
   5299.00000000	    105.98000000	      0.02258805	      0.09770476
   5300.00000000	    106.00000000	      0.02272936	      0.09737463
   5301.00000000	    106.02000000	      0.02306430	      0.09664552
   5302.00000000	    106.04000000	      0.02364150	      0.09551828
   5303.00000000	    106.06000000	      0.02452186	      0.09399634
   5304.00000000	    106.08000000	      0.02574709	      0.09208809
   5305.00000000	    106.10000000	      0.02734751	      0.08980951
   5306.00000000	    106.12000000	      0.02932533	      0.08718668
   5307.00000000	    106.14000000	      0.03165037	      0.08425768
   5308.00000000	    106.16000000	      0.03426453	      0.08107354
   5309.00000000	    106.18000000	      0.03709071	      0.07769805
   5310.00000000	    106.20000000	      0.04004178	      0.07420636
   5311.00000000	    106.22000000	      0.04302749	      0.07068233
   5312.00000000	    106.24000000	      0.04595916	      0.06721493
   5313.00000000	    106.26000000	      0.04875311	      0.06389373
   5314.00000000	    106.28000000	      0.05132868	      0.06080408
   5315.00000000	    106.30000000	      0.05360469	      0.05802212
   5316.00000000	    106.32000000	      0.05555047	      0.05561067
   5317.00000000	    106.34000000	      0.05713709	      0.05361650
   5318.00000000	    106.36000000	      0.05835169	      0.05207005
   5319.00000000	    106.38000000	      0.05919296	      0.05098763
   5320.00000000	    106.40000000	      0.05966517	      0.05037571
   5321.00000000	    106.42000000	      0.05977281	      0.05023577
   5322.00000000	    106.44000000	      0.05951715	      0.05056788
   5323.00000000	    106.46000000	      0.05889534	      0.05137168
   5324.00000000	    106.48000000	      0.05790242	      0.05264422
   5325.00000000	    106.50000000	      0.05653569	      0.05437562
   5326.00000000	    106.52000000	      0.05480049	      0.05654423
   5327.00000000	    106.54000000	      0.05271578	      0.05911310
   5328.00000000	    106.56000000	      0.05031777	      0.06202873
   5329.00000000	    106.58000000	      0.04763742	      0.06522245
   5330.00000000	    106.60000000	      0.04477777	      0.06861382
   5331.00000000	    106.62000000	      0.04181365	      0.07211516
   5332.00000000	    106.64000000	      0.03883116	      0.07563656
   5333.00000000	    106.66000000	      0.03592010	      0.07909065
   5334.00000000	    106.68000000	      0.03317009	      0.08239672
   5335.00000000	    106.70000000	      0.03066518	      0.08548400
   5336.00000000	    106.72000000	      0.02847588	      0.08829378
   5337.00000000	    106.74000000	      0.02664985	      0.09078035
   5338.00000000	    106.76000000	      0.02520426	      0.09291070
   5339.00000000	    106.78000000	      0.02412410	      0.09466313
   5340.00000000	    106.80000000	      0.02337335	      0.09602507
   5341.00000000	    106.82000000	      0.02290197	      0.09699045
   5342.00000000	    106.84000000	      0.02265041	      0.09755717
   5343.00000000	    106.86000000	      0.02257965	      0.09772488
