UNKNOWN
version=1
nRows=5001
nColumns=6
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   4061.00000000	     48.12000000	      0.03036674	      0.03960216	      0.08585938	      0.07472549
   4062.00000000	     48.12200000	      0.03008977	      0.03937953	      0.08620961	      0.07498848
   4063.00000000	     48.12400000	      0.02980899	      0.03914884	      0.08656662	      0.07526105
   4064.00000000	     48.12600000	      0.02952526	      0.03891229	      0.08692955	      0.07554065
   4065.00000000	     48.12800000	      0.02923955	      0.03867226	      0.08729738	      0.07582446
   4066.00000000	     48.13000000	      0.02895293	      0.03843126	      0.08766898	      0.07610954
   4067.00000000	     48.13200000	      0.02866657	      0.03819195	      0.08804303	      0.07639274
   4068.00000000	     48.13400000	      0.02838166	      0.03795696	      0.08841819	      0.07667098
   4069.00000000	     48.13600000	      0.02809949	      0.03772890	      0.08879296	      0.07694115
   4070.00000000	     48.13800000	      0.02782134	      0.03751026	      0.08916578	      0.07720031
   4071.00000000	     48.14000000	      0.02754851	      0.03730339	      0.08953503	      0.07744566
   4072.00000000	     48.14200000	      0.02728231	      0.03711042	      0.08989900	      0.07767466
   4073.00000000	     48.14400000	      0.02702400	      0.03693327	      0.09025599	      0.07788500
   4074.00000000	     48.14600000	      0.02677477	      0.03677363	      0.09060427	      0.07807466
   4075.00000000	     48.14800000	      0.02653573	      0.03663292	      0.09094216	      0.07824193
   4076.00000000	     48.15000000	      0.02630788	      0.03651224	      0.09126805	      0.07838544
   4077.00000000	     48.15200000	      0.02609211	      0.03641249	      0.09158039	      0.07850412
   4078.00000000	     48.15400000	      0.02588919	      0.03633424	      0.09187769	      0.07859725
   4079.00000000	     48.15600000	      0.02569977	      0.03627777	      0.09215858	      0.07866447
   4080.00000000	     48.15800000	      0.02552437	      0.03624310	      0.09242182	      0.07870576
   4081.00000000	     48.16000000	      0.02536334	      0.03622995	      0.09266630	      0.07872142
   4082.00000000	     48.16200000	      0.02521696	      0.03623778	      0.09289108	      0.07871209
   4083.00000000	     48.16400000	      0.02508538	      0.03626587	      0.09309530	      0.07867864
   4084.00000000	     48.16600000	      0.02496862	      0.03631327	      0.09327834	      0.07862221
   4085.00000000	     48.16800000	      0.02486667	      0.03637886	      0.09343964	      0.07854414
   4086.00000000	     48.17000000	      0.02477938	      0.03646135	      0.09357889	      0.07844598
   4087.00000000	     48.17200000	      0.02470658	      0.03655936	      0.09369588	      0.07832940
   4088.00000000	     48.17400000	      0.02464800	      0.03667146	      0.09379060	      0.07819610
   4089.00000000	     48.17600000	      0.02460332	      0.03679615	      0.09386318	      0.07804790
   4090.00000000	     48.17800000	      0.02457220	      0.03693189	      0.09391393	      0.07788664
   4091.00000000	     48.18000000	      0.02455427	      0.03707715	      0.09394324	      0.07771415
   4092.00000000	     48.18200000	      0.02454910	      0.03723048	      0.09395171	      0.07753216
   4093.00000000	     48.18400000	      0.02455627	      0.03739046	      0.09393997	      0.07734237
   4094.00000000	     48.18600000	      0.02457535	      0.03755576	      0.09390879	      0.07714636
   4095.00000000	     48.18800000	      0.02460587	      0.03772512	      0.09385903	      0.07694563
   4096.00000000	     48.19000000	      0.02464739	      0.03789740	      0.09379158	      0.07674152
   4097.00000000	     48.19200000	      0.02469945	      0.03807157	      0.09370738	      0.07653526
   4098.00000000	     48.19400000	      0.02476161	      0.03824670	      0.09360738	      0.07632793
   4099.00000000	     48.19600000	      0.02483344	      0.03842200	      0.09349252	      0.07612049
   4100.00000000	     48.19800000	      0.02491452	      0.03859675	      0.09336376	      0.07591377
   4101.00000000	     48.20000000	      0.02500445	      0.03877037	      0.09322198	      0.07570844
   4102.00000000	     48.20200000	      0.02510288	      0.03894238	      0.09306801	      0.07550507
   4103.00000000	     48.20400000	      0.02520949	      0.03911240	      0.09290261	      0.07530412
   4104.00000000	     48.20600000	      0.02532407	      0.03928011	      0.09272636	      0.07510593
   4105.00000000	     48.20800000	      0.02544636	      0.03944530	      0.09253991	      0.07491078
   4106.00000000	     48.21000000	      0.02557620	      0.03960780	      0.09234370	      0.07471883
   4107.00000000	     48.21200000	      0.02571346	      0.03976749	      0.09213817	      0.07453023
   4108.00000000	     48.21400000	      0.02585817	      0.03992432	      0.09192346	      0.07434504
   4109.00000000	     48.21600000	      0.02601035	      0.04007826	      0.09169974	      0.07416328
   4110.00000000	     48.21800000	      0.02617010	      0.04022926	      0.09146706	      0.07398501
   4111.00000000	     48.22000000	      0.02633752	      0.04037737	      0.09122543	      0.07381019
   4112.00000000	     48.22200000	      0.02651276	      0.04052263	      0.09097484	      0.07363873
   4113.00000000	     48.22400000	      0.02669600	      0.04066499	      0.09071518	      0.07347070
   4114.00000000	     48.22600000	      0.02688740	      0.04080453	      0.09044638	      0.07330602
   4115.00000000	     48.22800000	      0.02708714	      0.04094125	      0.09016836	      0.07314467
   4116.00000000	     48.23000000	      0.02729536	      0.04107516	      0.08988107	      0.07298663
   4117.00000000	     48.23200000	      0.02751216	      0.04120628	      0.08958451	      0.07283190
   4118.00000000	     48.23400000	      0.02773762	      0.04133456	      0.08927870	      0.07268053
   4119.00000000	     48.23600000	      0.02797172	      0.04145996	      0.08896379	      0.07253254
   4120.00000000	     48.23800000	      0.02821437	      0.04158246	      0.08863997	      0.07238799
   4121.00000000	     48.24000000	      0.02846544	      0.04170201	      0.08830754	      0.07224690
   4122.00000000	     48.24200000	      0.02872465	      0.04181857	      0.08796693	      0.07210936
   4123.00000000	     48.24400000	      0.02899156	      0.04193204	      0.08761873	      0.07197544
   4124.00000000	     48.24600000	      0.02926562	      0.04204242	      0.08726372	      0.07184517
   4125.00000000	     48.24800000	      0.02954647	      0.04214965	      0.08690234	      0.07171862
   4126.00000000	     48.25000000	      0.02983348	      0.04225362	      0.08653540	      0.07159590
   4127.00000000	     48.25200000	      0.03012568	      0.04235434	      0.08616410	      0.07147703
   4128.00000000	     48.25400000	      0.03042216	      0.04245175	      0.08578951	      0.07136204
   4129.00000000	     48.25600000	      0.03072199	      0.04254585	      0.08541276	      0.07125097
   4130.00000000	     48.25800000	      0.03102409	      0.04263663	      0.08503508	      0.07114380
   4131.00000000	     48.26000000	      0.03132741	      0.04272409	      0.08465768	      0.07104056
   4132.00000000	     48.26200000	      0.03163082	      0.04280821	      0.08428184	      0.07094124
   4133.00000000	     48.26400000	      0.03193322	      0.04288904	      0.08390880	      0.07084581
   4134.00000000	     48.26600000	      0.03223346	      0.04296662	      0.08353983	      0.07075421
   4135.00000000	     48.26800000	      0.03253048	      0.04304099	      0.08317610	      0.07066639
   4136.00000000	     48.27000000	      0.03282316	      0.04311225	      0.08281883	      0.07058224
   4137.00000000	     48.27200000	      0.03311052	      0.04318045	      0.08246909	      0.07050170
   4138.00000000	     48.27400000	      0.03339159	      0.04324571	      0.08212795	      0.07042463
   4139.00000000	     48.27600000	      0.03366546	      0.04330813	      0.08179635	      0.07035091
   4140.00000000	     48.27800000	      0.03393148	      0.04336780	      0.08147497	      0.07028044
   4141.00000000	     48.28000000	      0.03418875	      0.04342487	      0.08116479	      0.07021303
   4142.00000000	     48.28200000	      0.03443679	      0.04347945	      0.08086630	      0.07014856
   4143.00000000	     48.28400000	      0.03467515	      0.04353168	      0.08057991	      0.07008686
   4144.00000000	     48.28600000	      0.03490356	      0.04358166	      0.08030590	      0.07002781
   4145.00000000	     48.28800000	      0.03512169	      0.04362955	      0.08004457	      0.06997124
   4146.00000000	     48.29000000	      0.03532943	      0.04367546	      0.07979599	      0.06991699
   4147.00000000	     48.29200000	      0.03552674	      0.04371952	      0.07956014	      0.06986493
   4148.00000000	     48.29400000	      0.03571361	      0.04376187	      0.07933699	      0.06981490
   4149.00000000	     48.29600000	      0.03589022	      0.04380259	      0.07912627	      0.06976678
   4150.00000000	     48.29800000	      0.03605674	      0.04384184	      0.07892775	      0.06972041
   4151.00000000	     48.30000000	      0.03621349	      0.04387972	      0.07874102	      0.06967564
   4152.00000000	     48.30200000	      0.03636089	      0.04391624	      0.07856553	      0.06963249
   4153.00000000	     48.30400000	      0.03649930	      0.04395151	      0.07840083	      0.06959080
   4154.00000000	     48.30600000	      0.03662925	      0.04398566	      0.07824628	      0.06955044
   4155.00000000	     48.30800000	      0.03675138	      0.04401874	      0.07810111	      0.06951135
   4156.00000000	     48.31000000	      0.03686607	      0.04405079	      0.07796482	      0.06947346
   4157.00000000	     48.31200000	      0.03697405	      0.04408185	      0.07783656	      0.06943675
   4158.00000000	     48.31400000	      0.03707591	      0.04411195	      0.07771562	      0.06940117
   4159.00000000	     48.31600000	      0.03717237	      0.04414106	      0.07760112	      0.06936676
   4160.00000000	     48.31800000	      0.03726409	      0.04416921	      0.07749228	      0.06933348
   4161.00000000	     48.32000000	      0.03735174	      0.04419638	      0.07738829	      0.06930137
   4162.00000000	     48.32200000	      0.03743601	      0.04422252	      0.07728834	      0.06927046
   4163.00000000	     48.32400000	      0.03751752	      0.04424760	      0.07719169	      0.06924082
   4164.00000000	     48.32600000	      0.03759681	      0.04427160	      0.07709769	      0.06921245
   4165.00000000	     48.32800000	      0.03767461	      0.04429436	      0.07700549	      0.06918553
   4166.00000000	     48.33000000	      0.03775134	      0.04431586	      0.07691455	      0.06916012
   4167.00000000	     48.33200000	      0.03782751	      0.04433599	      0.07682430	      0.06913632
   4168.00000000	     48.33400000	      0.03790358	      0.04435466	      0.07673420	      0.06911424
   4169.00000000	     48.33600000	      0.03797988	      0.04437177	      0.07664383	      0.06909401
   4170.00000000	     48.33800000	      0.03805660	      0.04438723	      0.07655297	      0.06907573
   4171.00000000	     48.34000000	      0.03813389	      0.04440094	      0.07646147	      0.06905952
   4172.00000000	     48.34200000	      0.03821193	      0.04441271	      0.07636909	      0.06904559
   4173.00000000	     48.34400000	      0.03829079	      0.04442250	      0.07627575	      0.06903402
   4174.00000000	     48.34600000	      0.03837035	      0.04443018	      0.07618160	      0.06902494
