UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1828.00000000	     18.28000000	      0.04612386	      0.03438127	      0.03938531	      0.03516235	      0.07498165	      0.07999589
   1829.00000000	     18.29000000	      0.04661172	      0.03263095	      0.03971520	      0.03441782	      0.07459198	      0.08088910
   1830.00000000	     18.30000000	      0.04742221	      0.03298432	      0.04026452	      0.03548475	      0.07394339	      0.07961031
   1831.00000000	     18.31000000	      0.04785502	      0.03423319	      0.04054397	      0.03732066	      0.07361353	      0.07742517
   1832.00000000	     18.32000000	      0.04797376	      0.03535323	      0.04059587	      0.03899661	      0.07355228	      0.07544098
   1833.00000000	     18.33000000	      0.04847647	      0.03621308	      0.04102257	      0.04034968	      0.07304870	      0.07384287
   1834.00000000	     18.34000000	      0.04920929	      0.03670269	      0.04168482	      0.04122038	      0.07226719	      0.07281527
   1835.00000000	     18.35000000	      0.04951734	      0.03702755	      0.04193406	      0.04182009	      0.07197305	      0.07210755
   1836.00000000	     18.36000000	      0.04948551	      0.03751740	      0.04184312	      0.04246966	      0.07208037	      0.07134091
   1837.00000000	     18.37000000	      0.05000710	      0.03830839	      0.04221471	      0.04330354	      0.07164183	      0.07035634
   1838.00000000	     18.38000000	      0.05080501	      0.03927765	      0.04285484	      0.04433355	      0.07088619	      0.06913920
   1839.00000000	     18.39000000	      0.05144415	      0.04027955	      0.04336172	      0.04532284	      0.07028762	      0.06796873
   1840.00000000	     18.40000000	      0.05178839	      0.04110541	      0.04353721	      0.04602274	      0.07008032	      0.06713956
   1841.00000000	     18.41000000	      0.05188259	      0.04159172	      0.04347309	      0.04633068	      0.07015607	      0.06677443
   1842.00000000	     18.42000000	      0.05196723	      0.04213915	      0.04345623	      0.04664565	      0.07017598	      0.06640073
   1843.00000000	     18.43000000	      0.05238337	      0.04279481	      0.04381657	      0.04697937	      0.06975026	      0.06600453
   1844.00000000	     18.44000000	      0.05292043	      0.04355090	      0.04437385	      0.04730488	      0.06909155	      0.06561781
   1845.00000000	     18.45000000	      0.05329826	      0.04426604	      0.04478117	      0.04751850	      0.06860980	      0.06536387
   1846.00000000	     18.46000000	      0.05396898	      0.04484098	      0.04527173	      0.04755452	      0.06802924	      0.06532104
   1847.00000000	     18.47000000	      0.05471577	      0.04562772	      0.04562518	      0.04777565	      0.06761066	      0.06505802
   1848.00000000	     18.48000000	      0.05506417	      0.04662187	      0.04553154	      0.04817360	      0.06772158	      0.06458435
   1849.00000000	     18.49000000	      0.05535752	      0.04749496	      0.04543780	      0.04841918	      0.06783260	      0.06429181
   1850.00000000	     18.50000000	      0.05576056	      0.04831819	      0.04557905	      0.04853888	      0.06766531	      0.06414915
   1851.00000000	     18.51000000	      0.05597412	      0.04956651	      0.04577694	      0.04894003	      0.06743086	      0.06367075
   1852.00000000	     18.52000000	      0.05617098	      0.05080672	      0.04618979	      0.04930718	      0.06694150	      0.06323244
   1853.00000000	     18.53000000	      0.05706383	      0.05171330	      0.04723532	      0.04932306	      0.06570047	      0.06321348
   1854.00000000	     18.54000000	      0.05767972	      0.05245948	      0.04785430	      0.04916759	      0.06496445	      0.06339914
   1855.00000000	     18.55000000	      0.05790055	      0.05325959	      0.04796029	      0.04904454	      0.06483830	      0.06354603
   1856.00000000	     18.56000000	      0.05847145	      0.05417374	      0.04835734	      0.04900211	      0.06436549	      0.06359666
   1857.00000000	     18.57000000	      0.05853229	      0.05507641	      0.04833855	      0.04890982	      0.06438788	      0.06370679
   1858.00000000	     18.58000000	      0.05848425	      0.05562575	      0.04824582	      0.04851473	      0.06449834	      0.06417793
   1859.00000000	     18.59000000	      0.05851951	      0.05607934	      0.04825118	      0.04808961	      0.06449195	      0.06468435
   1860.00000000	     18.60000000	      0.05888165	      0.05646314	      0.04853914	      0.04765435	      0.06414884	      0.06520232
   1861.00000000	     18.61000000	      0.05918438	      0.05680026	      0.04877485	      0.04721640	      0.06386780	      0.06572295
   1862.00000000	     18.62000000	      0.05925724	      0.05725953	      0.04880965	      0.04700117	      0.06382630	      0.06597864
   1863.00000000	     18.63000000	      0.05918411	      0.05771329	      0.04876787	      0.04689646	      0.06387613	      0.06610299
   1864.00000000	     18.64000000	      0.05926015	      0.05798758	      0.04889641	      0.04674389	      0.06372279	      0.06628412
   1865.00000000	     18.65000000	      0.05919631	      0.05824630	      0.04893157	      0.04670165	      0.06368085	      0.06633426
   1866.00000000	     18.66000000	      0.05903971	      0.05846600	      0.04890300	      0.04674524	      0.06371492	      0.06628252
   1867.00000000	     18.67000000	      0.05881855	      0.05856779	      0.04886138	      0.04677918	      0.06376458	      0.06624223
   1868.00000000	     18.68000000	      0.05868840	      0.05842548	      0.04896745	      0.04665203	      0.06363803	      0.06639316
   1869.00000000	     18.69000000	      0.05850561	      0.05822093	      0.04908887	      0.04652010	      0.06349311	      0.06654971
   1870.00000000	     18.70000000	      0.05830863	      0.05774629	      0.04924123	      0.04625038	      0.06331121	      0.06686966
   1871.00000000	     18.71000000	      0.05802400	      0.05700959	      0.04935715	      0.04588916	      0.06317275	      0.06729789
   1872.00000000	     18.72000000	      0.05749544	      0.05635959	      0.04930139	      0.04566927	      0.06323935	      0.06755843
   1873.00000000	     18.73000000	      0.05648664	      0.05549372	      0.04885969	      0.04524030	      0.06376660	      0.06806644
   1874.00000000	     18.74000000	      0.05555060	      0.05383273	      0.04849379	      0.04408153	      0.06420289	      0.06943714
   1875.00000000	     18.75000000	      0.05441002	      0.05242031	      0.04798024	      0.04306067	      0.06481456	      0.07064316
   1876.00000000	     18.76000000	      0.05282576	      0.05167575	      0.04714789	      0.04260723	      0.06580435	      0.07117852
   1877.00000000	     18.77000000	      0.05096244	      0.05118656	      0.04611808	      0.04254538	      0.06702653	      0.07125152
   1878.00000000	     18.78000000	      0.04899213	      0.05108708	      0.04501187	      0.04296570	      0.06833682	      0.07075529
   1879.00000000	     18.79000000	      0.04659326	      0.05136556	      0.04354406	      0.04366468	      0.07007223	      0.06992973
   1880.00000000	     18.80000000	      0.04362290	      0.05153751	      0.04158554	      0.04408394	      0.07238435	      0.06943429
   1881.00000000	     18.81000000	      0.03999130	      0.05142392	      0.03905707	      0.04405265	      0.07536951	      0.06947126
   1882.00000000	     18.82000000	      0.03580120	      0.05138374	      0.03609277	      0.04401011	      0.07888482	      0.06952154
   1883.00000000	     18.83000000	      0.03134162	      0.05172710	      0.03299836	      0.04430545	      0.08260548	      0.06917243
   1884.00000000	     18.84000000	      0.02764298	      0.05213407	      0.03062782	      0.04462096	      0.08553088	      0.06879932
   1885.00000000	     18.85000000	      0.02452316	      0.05235889	      0.02884278	      0.04472726	      0.08781251	      0.06867357
   1886.00000000	     18.86000000	      0.02170266	      0.05255095	      0.02734677	      0.04481740	      0.08981052	      0.06856694
   1887.00000000	     18.87000000	      0.01923426	      0.05292604	      0.02614825	      0.04506172	      0.09149876	      0.06827783
   1888.00000000	     18.88000000	      0.01755498	      0.05344285	      0.02551559	      0.04546596	      0.09243506	      0.06779925
   1889.00000000	     18.89000000	      0.01708312	      0.05393988	      0.02563493	      0.04586997	      0.09225553	      0.06732063
   1890.00000000	     18.90000000	      0.01765102	      0.05451954	      0.02639158	      0.04629821	      0.09114788	      0.06681294
   1891.00000000	     18.91000000	      0.01889621	      0.05487218	      0.02760089	      0.04646755	      0.08946386	      0.06661206
   1892.00000000	     18.92000000	      0.02041531	      0.05519978	      0.02900418	      0.04658749	      0.08760233	      0.06646974
   1893.00000000	     18.93000000	      0.02184172	      0.05544625	      0.03030950	      0.04661533	      0.08593161	      0.06643671
   1894.00000000	     18.94000000	      0.02303115	      0.05579267	      0.03138278	      0.04674069	      0.08458897	      0.06628792
   1895.00000000	     18.95000000	      0.02428194	      0.05605562	      0.03247747	      0.04678660	      0.08324092	      0.06623342
   1896.00000000	     18.96000000	      0.02596627	      0.05639886	      0.03391276	      0.04688409	      0.08149757	      0.06611767
   1897.00000000	     18.97000000	      0.02780768	      0.05690997	      0.03548036	      0.04720413	      0.07961556	      0.06573753
   1898.00000000	     18.98000000	      0.02958680	      0.05744032	      0.03699058	      0.04756190	      0.07781694	      0.06531227
   1899.00000000	     18.99000000	      0.03100255	      0.05766632	      0.03816023	      0.04762670	      0.07643028	      0.06523520
   1900.00000000	     19.00000000	      0.03173647	      0.05756024	      0.03866483	      0.04739925	      0.07583324	      0.06550564
   1901.00000000	     19.01000000	      0.03214079	      0.05768280	      0.03882124	      0.04740781	      0.07564829	      0.06549547
   1902.00000000	     19.02000000	      0.03272758	      0.05801081	      0.03908506	      0.04759259	      0.07533643	      0.06527577
   1903.00000000	     19.03000000	      0.03374858	      0.05847726	      0.03966168	      0.04787331	      0.07465520	      0.06494182
   1904.00000000	     19.04000000	      0.03502436	      0.05895272	      0.04039114	      0.04819479	      0.07379393	      0.06455911
   1905.00000000	     19.05000000	      0.03668997	      0.05927729	      0.04137390	      0.04840823	      0.07263409	      0.06430486
   1906.00000000	     19.06000000	      0.03829631	      0.05946594	      0.04221759	      0.04853085	      0.07163843	      0.06415873
   1907.00000000	     19.07000000	      0.03906675	      0.05963448	      0.04221733	      0.04873337	      0.07163873	      0.06391727
   1908.00000000	     19.08000000	      0.03940322	      0.05963823	      0.04174521	      0.04879404	      0.07219593	      0.06384491
   1909.00000000	     19.09000000	      0.03997935	      0.05981808	      0.04141204	      0.04897991	      0.07258910	      0.06362316
   1910.00000000	     19.10000000	      0.04076713	      0.06014230	      0.04120778	      0.04925638	      0.07283013	      0.06329311
   1911.00000000	     19.11000000	      0.04142658	      0.06040943	      0.04081687	      0.04946730	      0.07329145	      0.06304115
   1912.00000000	     19.12000000	      0.04230811	      0.06076389	      0.04055114	      0.04977283	      0.07360508	      0.06267589
   1913.00000000	     19.13000000	      0.04403426	      0.06085303	      0.04095204	      0.04984131	      0.07313193	      0.06259399
