UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
    615.00000000	      6.15000000	      0.08920940	      0.08538424	      0.05138813	      0.04592196	      0.06073187	      0.06725902
    616.00000000	      6.16000000	      0.08915940	      0.08465794	      0.05168694	      0.04559623	      0.06036857	      0.06764496
    617.00000000	      6.17000000	      0.08891326	      0.08381881	      0.05185528	      0.04525393	      0.06016365	      0.06805031
    618.00000000	      6.18000000	      0.08841060	      0.08291529	      0.05184433	      0.04491409	      0.06017698	      0.06845254
    619.00000000	      6.19000000	      0.08759427	      0.08200249	      0.05160639	      0.04459858	      0.06046656	      0.06882578
    620.00000000	      6.20000000	      0.08641845	      0.08113724	      0.05110019	      0.04432952	      0.06108141	      0.06914396
    621.00000000	      6.21000000	      0.08485484	      0.08037230	      0.05029686	      0.04412655	      0.06205399	      0.06938391
    622.00000000	      6.22000000	      0.08289905	      0.07975009	      0.04917293	      0.04400447	      0.06339276	      0.06952822
    623.00000000	      6.23000000	      0.08057561	      0.07929761	      0.04776037	      0.04397148	      0.06507620	      0.06956720
    624.00000000	      6.24000000	      0.07794038	      0.07902825	      0.04609843	      0.04402850	      0.06704982	      0.06949981
    625.00000000	      6.25000000	      0.07507987	      0.07894186	      0.04425874	      0.04416929	      0.06922764	      0.06933340
    626.00000000	      6.26000000	      0.07210589	      0.07902644	      0.04233578	      0.04438158	      0.07149893	      0.06908240
    627.00000000	      6.27000000	      0.06914672	      0.07926069	      0.04043729	      0.04464880	      0.07373945	      0.06876638
    628.00000000	      6.28000000	      0.06604215	      0.07961701	      0.03867158	      0.04495209	      0.07582526	      0.06840756
    629.00000000	      6.29000000	      0.06349621	      0.08006465	      0.03713440	      0.04527243	      0.07764619	      0.06802841
    630.00000000	      6.30000000	      0.06129892	      0.08057254	      0.03589824	      0.04559244	      0.07911672	      0.06764945
    631.00000000	      6.31000000	      0.05952361	      0.08111173	      0.03500640	      0.04589783	      0.08018265	      0.06728762
    632.00000000	      6.32000000	      0.05820720	      0.08165725	      0.03447246	      0.04617824	      0.08082341	      0.06695520
    633.00000000	      6.33000000	      0.05735079	      0.08218938	      0.03428350	      0.04642758	      0.08105071	      0.06665947
    634.00000000	      6.34000000	      0.05692349	      0.08269424	      0.03440509	      0.04664383	      0.08090442	      0.06640289
    635.00000000	      6.35000000	      0.05686825	      0.08316385	      0.03478619	      0.04682842	      0.08044666	      0.06618377
    636.00000000	      6.36000000	      0.05711195	      0.08359564	      0.03536412	      0.04698539	      0.07975451	      0.06599738
    637.00000000	      6.37000000	      0.05757412	      0.08399166	      0.03607007	      0.04712028	      0.07891187	      0.06583715
    638.00000000	      6.38000000	      0.05817538	      0.08435668	      0.03683546	      0.04723904	      0.07800118	      0.06569606
    639.00000000	      6.39000000	      0.05884495	      0.08469734	      0.03759839	      0.04734699	      0.07709582	      0.06556777
    640.00000000	      6.40000000	      0.05952628	      0.08502083	      0.03830911	      0.04744804	      0.07625407	      0.06544764
    641.00000000	      6.41000000	      0.06018043	      0.08533371	      0.03893349	      0.04754420	      0.07551558	      0.06533331
    642.00000000	      6.42000000	      0.06078678	      0.08564108	      0.03945403	      0.04763546	      0.07490047	      0.06522478
    643.00000000	      6.43000000	      0.06134150	      0.08594609	      0.03986841	      0.04772007	      0.07441106	      0.06512414
    644.00000000	      6.44000000	      0.06185418	      0.08624984	      0.04018627	      0.04779514	      0.07403577	      0.06503484
    645.00000000	      6.45000000	      0.06234350	      0.08655160	      0.04042472	      0.04785743	      0.07375429	      0.06496072
    646.00000000	      6.46000000	      0.06283242	      0.08684930	      0.04060363	      0.04790431	      0.07354312	      0.06490493
    647.00000000	      6.47000000	      0.06334371	      0.08714012	      0.04074121	      0.04793453	      0.07338075	      0.06486897
    648.00000000	      6.48000000	      0.06389632	      0.08742117	      0.04085076	      0.04794888	      0.07325145	      0.06485189
    649.00000000	      6.49000000	      0.06450306	      0.08769015	      0.04093884	      0.04795049	      0.07314752	      0.06484997
    650.00000000	      6.50000000	      0.06516964	      0.08794586	      0.04100495	      0.04794480	      0.07306949	      0.06485674
    651.00000000	      6.51000000	      0.06589392	      0.08818846	      0.04104285	      0.04793912	      0.07302476	      0.06486350
    652.00000000	      6.52000000	      0.06666537	      0.08841947	      0.04104279	      0.04794189	      0.07302484	      0.06486021
    653.00000000	      6.53000000	      0.06746756	      0.08864134	      0.04099443	      0.04796168	      0.07308190	      0.06483665
    654.00000000	      6.54000000	      0.06828023	      0.08885727	      0.04088981	      0.04800619	      0.07320538	      0.06478367
    655.00000000	      6.55000000	      0.06939395	      0.08907014	      0.04072570	      0.04808130	      0.07339905	      0.06469426
    656.00000000	      6.56000000	      0.07023656	      0.08928192	      0.04050516	      0.04819036	      0.07365934	      0.06456439
    657.00000000	      6.57000000	      0.07110027	      0.08949324	      0.04023785	      0.04833395	      0.07397488	      0.06439335
    658.00000000	      6.58000000	      0.07199166	      0.08970329	      0.03993915	      0.04851002	      0.07432752	      0.06418355
    659.00000000	      6.59000000	      0.07291302	      0.08991012	      0.03962829	      0.04871446	      0.07469462	      0.06393982
    660.00000000	      6.60000000	      0.07385473	      0.09012069	      0.03932563	      0.04894210	      0.07505215	      0.06366828
    661.00000000	      6.61000000	      0.07479529	      0.09031204	      0.03904972	      0.04918776	      0.07537820	      0.06337506
    662.00000000	      6.62000000	      0.07569768	      0.09049367	      0.03881443	      0.04944729	      0.07565634	      0.06306505
    663.00000000	      6.63000000	      0.07651025	      0.09066528	      0.03862682	      0.04971840	      0.07587819	      0.06274099
    664.00000000	      6.64000000	      0.07719961	      0.09082790	      0.03848585	      0.05000776	      0.07604495	      0.06240310
    665.00000000	      6.65000000	      0.07774454	      0.09098331	      0.03838238	      0.05030054	      0.07616736	      0.06204955
    666.00000000	      6.66000000	      0.07813032	      0.09113301	      0.03830045	      0.05060810	      0.07626432	      0.06167762
    667.00000000	      6.67000000	      0.07834166	      0.09127656	      0.03821965	      0.05093179	      0.07635995	      0.06128561
    668.00000000	      6.68000000	      0.07836429	      0.09140945	      0.03811842	      0.05127012	      0.07647979	      0.06087519
    669.00000000	      6.69000000	      0.07819011	      0.09152122	      0.03797772	      0.05161678	      0.07664638	      0.06045393
    670.00000000	      6.70000000	      0.07782129	      0.09159384	      0.03778465	      0.05195888	      0.07687509	      0.06003744
    671.00000000	      6.71000000	      0.07727269	      0.09160097	      0.03753524	      0.05227587	      0.07717069	      0.05965081
    672.00000000	      6.72000000	      0.07657272	      0.09150822	      0.03723605	      0.05253942	      0.07752555	      0.05932883
    673.00000000	      6.73000000	      0.07576220	      0.09127472	      0.03690415	      0.05271442	      0.07791959	      0.05911476
    674.00000000	      6.74000000	      0.07489170	      0.09085601	      0.03656533	      0.05276112	      0.07832229	      0.05905759
    675.00000000	      6.75000000	      0.07401831	      0.09020797	      0.03625099	      0.05263840	      0.07869636	      0.05920778
    676.00000000	      6.76000000	      0.07320159	      0.08927590	      0.03599400	      0.05230775	      0.07900253	      0.05961189
    677.00000000	      6.77000000	      0.07249658	      0.08805139	      0.03582453	      0.05173811	      0.07920463	      0.06030631
    678.00000000	      6.78000000	      0.07194872	      0.08650810	      0.03576626	      0.05091101	      0.07927415	      0.06131079
    679.00000000	      6.79000000	      0.07158968	      0.08464876	      0.03583370	      0.04981756	      0.07919369	      0.06262239
    680.00000000	      6.80000000	      0.07143477	      0.08250037	      0.03603080	      0.04848707	      0.07895867	      0.06421091
    681.00000000	      6.81000000	      0.07148251	      0.08011687	      0.03635080	      0.04696862	      0.07857753	      0.06601730
    682.00000000	      6.82000000	      0.07171609	      0.07757840	      0.03677735	      0.04533357	      0.07807024	      0.06795602
    683.00000000	      6.83000000	      0.07210641	      0.07498630	      0.03728659	      0.04367148	      0.07746558	      0.06992170
    684.00000000	      6.84000000	      0.07261629	      0.07245463	      0.03785001	      0.04208116	      0.07679765	      0.07179945
    685.00000000	      6.85000000	      0.07320564	      0.07009826	      0.03843755	      0.04065975	      0.07610209	      0.07347688
    686.00000000	      6.86000000	      0.07383562	      0.06802187	      0.03902077	      0.03949177	      0.07541241	      0.07485588
    687.00000000	      6.87000000	      0.07447218	      0.06601588	      0.03957545	      0.03864050	      0.07475704	      0.07586202
    688.00000000	      6.88000000	      0.07508878	      0.06472012	      0.04008338	      0.03814303	      0.07415724	      0.07645065
    689.00000000	      6.89000000	      0.07566774	      0.06385002	      0.04053332	      0.03800885	      0.07362611	      0.07660952
    690.00000000	      6.90000000	      0.07620052	      0.06340273	      0.04092092	      0.03822125	      0.07316866	      0.07635806
    691.00000000	      6.91000000	      0.07668678	      0.06334702	      0.04124791	      0.03874026	      0.07278277	      0.07574404
    692.00000000	      6.92000000	      0.07713268	      0.06362836	      0.04152078	      0.03950693	      0.07246077	      0.07483797
    693.00000000	      6.93000000	      0.07754859	      0.06417606	      0.04174909	      0.04044915	      0.07219135	      0.07372546
    694.00000000	      6.94000000	      0.07794682	      0.06491140	      0.04194389	      0.04148892	      0.07196146	      0.07249837
    695.00000000	      6.95000000	      0.07833911	      0.06575680	      0.04211630	      0.04255043	      0.07175798	      0.07124557
